screenName,id,text,created,favoriteCount,retweetCount
OrangeLineAlert,684201174816407553,#OrangeLine experiencing minor southbound delays due to a disabled train at Community College #mbta,2016-01-05T02:34:06Z,0,0
OrangeLineAlert,683991373138235393,Shuttle buses have been cancelled between Oak Grove &amp; Wellington. #OrangeLine continues to experience severe delays due to disabled... #mbta,2016-01-04T12:40:25Z,0,0
OrangeLineAlert,683990743900401668,Shuttle buses replacing #OrangeLine service in both directions between Oak Grove and Wellington due to a disabled train. Please exp... #mbta,2016-01-04T12:37:55Z,0,0
OrangeLineAlert,683986964434006016,#OrangeLine experiencing minor delays in both directions due to a track issue near Wellington Station. #mbta,2016-01-04T12:22:54Z,0,0
OrangeLineAlert,683974116454580224,#OrangeLine experiencing minor southbound delays due to a disabled train at Wellington Station. #mbta,2016-01-04T11:31:51Z,0,0
OrangeLineAlert,682887518925250561,#OrangeLine experiencing minor northbound delays due to a power issue. #mbta,2016-01-01T11:34:06Z,0,0
OrangeLineAlert,682743740126081025,#OrangeLine experiencing moderate delays due to police action at Downtown Crossing. #mbta,2016-01-01T02:02:47Z,0,0
OrangeLineAlert,682286308065173504,"The previously scheduled #OrangeLine shuttle for this evening, December 30, has been cancelled. The #OrangeLine will run regular se... #mbta",2015-12-30T19:45:06Z,0,0
OrangeLineAlert,682237950885801984,#OrangeLine experiencing minor delays due to police action #mbta,2015-12-30T16:32:57Z,0,0
OrangeLineAlert,682208040918073345,#OrangeLine experiencing minor northbound delays from Sullivan Sq to Oak Grove due to a disabled train #mbta,2015-12-30T14:34:06Z,0,0
OrangeLineAlert,682185325158989824,#OrangeLine experiencing minor southbound delays due to a medical emergency at Community College #mbta,2015-12-30T13:03:50Z,0,0
OrangeLineAlert,681892931612053507,#OrangeLine experiencing moderate delays due to a disabled train at Tufts Medical Center #mbta,2015-12-29T17:41:58Z,0,0
OrangeLineAlert,681830729425240064,#OrangeLine experiencing minor delays between Back Bay and Forest Hills due to a disabled train #mbta,2015-12-29T13:34:48Z,0,0
