screenName,id,text,created,favoriteCount,retweetCount
BlueLineAlerts,607257704885841920,#BlueLine experiencing minor delays due to a disabled train at Airport Station #mbta,2015-06-06T18:48:13Z,0,0
BlueLineAlerts,606782089409777664,#BlueLine experiencing minor westbound delays due to a disabled train at Airport Station. #mbta,2015-06-05T11:18:18Z,0,0
BlueLineAlerts,605413926776500224,#BlueLine experiencing severe eastbound delays due to a disabled train State Station. #mbta,2015-06-01T16:41:42Z,0,0
BlueLineAlerts,605126572505464832,Shuttle buses replacing #BlueLine service between Suffolk Downs and Bowdoin Stations due to a power problem. #mbta,2015-05-31T21:39:52Z,0,0
BlueLineAlerts,605121785596682241,#BlueLine experiencing severe delays due to fire department activity at Airport #mbta,2015-05-31T21:20:50Z,0,0
BlueLineAlerts,604381018326462465,"#BlueLine: Beginning at approx 8 p.m., normal train service will operate between State and Wonderland only. For service beyond Stat... #mbta",2015-05-29T20:17:18Z,0,0
BlueLineAlerts,604285273971802113,Shuttle buses replacing #BlueLine service between Airport and Bowdoin Stations due to fire department activity at Bowdoing. #mbta,2015-05-29T13:56:51Z,0,0
BlueLineAlerts,604278471532134400,#BlueLine experiencing minor delays due to fire department activity at Bowdoin Station. #mbta,2015-05-29T13:29:49Z,0,0
BlueLineAlerts,603551390556954624,#BlueLine experiencing minor delays due to a disabled train #mbta,2015-05-27T13:20:39Z,0,0
BlueLineAlerts,601793406071869440,#BlueLine experiencing minor delays due to a disabled train at Beachmont Station. #mbta,2015-05-22T16:55:03Z,0,0
BlueLineAlerts,600759475939581954,#BlueLine experiencing minor delays due to an earlier disabled train at Airport #mbta,2015-05-19T20:26:35Z,0,0
BlueLineAlerts,598831082847502336,#BlueLine experiencing minor westbound delays due to a signal issue. #mbta,2015-05-14T12:43:50Z,0,0
BlueLineAlerts,597504808870932481,#BlueLine experiencing minor delays due to a switch problem at Orient Heights #mbta,2015-05-10T20:53:42Z,0,0
BlueLineAlerts,596726474591330305,#BlueLine experiencing minor eastbound delays due to a disabled train. #mbta,2015-05-08T17:20:52Z,0,0
BlueLineAlerts,595583594485174272,#BlueLine experiencing minor delays due to a signal problem near Orient Heights Station. #mbta,2015-05-05T13:39:28Z,0,0
BlueLineAlerts,591679398358732801,#BlueLine experiencing moderate delays due to disabled train appraoching Bowdoin Station. #mbta,2015-04-24T19:05:36Z,0,0
BlueLineAlerts,590311779349176320,#BlueLine experiencing moderate delays due to a disabled train at Maverick #mbta,2015-04-21T00:31:10Z,0,0
BlueLineAlerts,590259082315091968,#BlueLine experiencing moderate delays due to a signal problem #mbta,2015-04-20T21:01:46Z,0,0
BlueLineAlerts,589169415154991104,#BlueLine experiencing minor delays due to a disabled train at Maverick Station. #mbta,2015-04-17T20:51:49Z,0,0
BlueLineAlerts,586505051012751361,#BlueLine experiencing minor westbound delays between Maverick and Bowdoin due to a signal problem #mbta,2015-04-10T12:24:35Z,0,0
